Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu Brand,HDD,SSD,GpuBrand,os
HP,Ultrabook,8,1.11,862.49664,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,242.9568,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,1150.20864,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.48,1335.62304,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,805.5936,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.34,760.19904,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,349.72992,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,498.06144,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,764.0352,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,703.2896064,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,770.4288,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,926.43264,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,670.8548736,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,437.32224,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,606.75264,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,983.97504,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,1016.5824,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,1206.606586,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,511.488,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,773.6256,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,492.3008064,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,1897.62048,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,952.6464,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,1425.13344,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,508.9241664,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,1016.5824,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,734.62464,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,757.9165248,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,669.0518784,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,996.76224,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,760.19904,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,677.7216,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,1038.32064,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,690.5088,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,622.09728,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,261.49824,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,761.989248,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.95,764.0352,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,785.7670464,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,862.49664,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,474.40512,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,1102.896,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,679.607712,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,646.0796736,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,541.53792,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,134.777088,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,911.088,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,671.072256,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,639.36,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,1344.791462,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,939.21984,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,988.2203904,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,1464.128006,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,1.2,184.071744,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,16,1.1,1675.1232,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,625.93344,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,699.45984,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,625.93344,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,1441.11744,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,450.844704,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,319.04064,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Linux/ChromeOS/Others
Acer,Notebook,8,2.4,287.07264,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,830.52864,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,1162.99584,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,684.1152,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,638.08128,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Linux/ChromeOS/Others
Dell,Notebook,4,2.25,357.40224,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,632.9600064,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,1233.32544,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,932.18688,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,2541.456,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,510.2156736,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,849.70944,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,831.168,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,308.1587328,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,766.59264,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,766.59264,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,696.9024,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,1095.536966,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,421.33824,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,624.65472,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,1597.76064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,345.2544,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,600.9984,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,894.46464,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,2071.5264,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,413.1991872,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,1310.04864,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,479.52,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,659.1737664,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,955.8432,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,766.59264,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,393.2064,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Acer,Notebook,4,2.4,247.43232,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,251.5817664,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Linux/ChromeOS/Others
HP,Notebook,4,1.86,221.2121664,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Linux/ChromeOS/Others
Asus,Gaming,8,2.7,1022.33664,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,523.220256,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,1022.33664,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,510.84864,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,408.423168,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,1022.33664,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,319.68,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,1469.88864,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,725.769504,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,746.1139392,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,133.62624,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Linux/ChromeOS/Others
HP,Workstation,8,3.0,1853.50464,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,766.59264,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,903.479616,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,966.1944384,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,554.32512,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,254.46528,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,856.10304,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,1086.27264,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,491.763744,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,274.28544,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,1258.89984,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,351.00864,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Dell,Ultrabook,8,1.23,881.67744,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,1758.233606,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,657.90144,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,1423.21536,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,839.1536064,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,125.31456,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,1080.5184,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,967.35168,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,334.7880768,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Linux/ChromeOS/Others
Asus,Notebook,4,2.0,278.1216,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,1067.09184,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,306.25344,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,1211.5872,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,632.32704,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Linux/ChromeOS/Others
HP,Gaming,8,3.35,721.83744,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,402.15744,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,1310.930957,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,177.74208,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,480.79872,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,393.84576,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,702.65664,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,2525.088384,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,501.25824,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,1533.82464,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,1388.510899,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,1560.0384,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,730.660608,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,1041.51744,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,1425.13344,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,1150.20864,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,1214.14464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,1468.577952,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,645.689664,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,1009.54944,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,1495.46304,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,216.74304,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Linux/ChromeOS/Others
HP,Notebook,4,1.86,189.88992,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,382.97664,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Linux/ChromeOS/Others
Dell,Gaming,8,2.62,766.59264,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,1438.994765,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,306.1831104,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,954.436608,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,1469.88864,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,504.1289664,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,1304.93376,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,958.40064,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,1131.02784,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,574.78464,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,293.46624,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,304.9683264,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Linux/ChromeOS/Others
Dell,Gaming,8,2.62,957.76128,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,888.7104,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,299.22048,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,159.20064,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,536.42304,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,434.12544,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,741.01824,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,254.46528,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,8,2.2,453.30624,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Linux/ChromeOS/Others
Asus,Notebook,4,2.0,491.66784,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,527.472,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,834.3648,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,1376.778643,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,415.584,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,1046.63232,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,531.30816,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,572.2335936,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Linux/ChromeOS/Others
Acer,Notebook,4,2.1,212.90688,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,510.84864,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,581.17824,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,753.80544,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,441.79776,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,702.65664,1,0,276.053530085501,Intel Core i5,0,256,Intel,Linux/ChromeOS/Others
Acer,Gaming,16,4.2,1661.69664,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,523.63584,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,310.0896,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,743.57568,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,766.59264,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,848.43072,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,235.28448,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Linux/ChromeOS/Others
Asus,Gaming,16,4.3,1374.624,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,173.90592,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Linux/ChromeOS/Others
MSI,Gaming,16,2.43,1309.984704,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,319.04064,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,402.15744,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Linux/ChromeOS/Others
Dell,2 in 1 Convertible,16,2.0,821.5776,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,1713.4848,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,747.41184,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,568.39104,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,370.18944,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,191.16864,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,402.15744,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,1565.79264,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,817.74144,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,1118.24064,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,1246.106246,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,638.72064,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,1246.11264,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,111.24864,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Linux/ChromeOS/Others
Acer,Notebook,4,3.3,382.33728,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,344.61504,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Linux/ChromeOS/Others
Lenovo,Gaming,8,2.6,813.26592,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,734.62464,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,977.58144,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,943.7656896,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,338.22144,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,1095.460243,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,325.43424,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,197.56224,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,944.33472,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,333.6564096,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Linux/ChromeOS/Others
Lenovo,Gaming,16,2.6,657.90144,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,734.62464,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,1054.944,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,2237.12064,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,299.8662336,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,1021.69728,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,613.14624,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,305.61408,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,1405.434758,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,471.20832,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,747.41184,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,958.40064,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,382.0623552,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,818.3808,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,231.320448,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Linux/ChromeOS/Others
Dell,2 in 1 Convertible,16,2.77,1150.20864,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,703.2896064,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,1022.976,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,559.44,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,1486.512,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,366.35328,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Linux/ChromeOS/Others
